Date,High,Low,Open,Close,Volume,Adj Close,Market Cap,MA50,Cumulative Returns,RSI
2014-03-21,16.5,13.579999923706055,13.75,16.209999084472656,12702100,16.209999084472656,174653875.0,,,
2014-03-24,16.299999237060547,15.069999694824219,16.260000228881836,15.25,686800,15.25,11167368.157196045,,0.9407773510985434,0.0
2014-03-25,15.449999809265137,15.0,15.449999809265137,15.199999809265137,685600,15.199999809265137,10592519.869232178,,0.9376928234268079,0.0
2014-03-26,15.25,13.630000114440918,15.109999656677246,14.010000228881836,1171300,14.010000228881836,17698342.59786606,,0.8642813707683568,0.0
2014-03-27,14.260000228881836,13.649999618530273,13.979999542236328,14.25,432800,14.25,6050543.801879883,,0.8790870329937208,1.9754827053870372
2014-03-28,15.0,14.180000305175781,14.4399995803833,14.65999984741211,412700,14.65999984741211,5959387.826824188,,0.9043800540035026,5.413132455957722
2014-03-31,15.039999961853027,14.710000038146973,14.710000038146973,15.039999961853027,516900,15.039999961853027,7603599.01971817,,0.9278223819432319,8.612032342986112
2014-04-01,15.289999961853027,14.899999618530273,15.100000381469727,15.220000267028809,283100,15.220000267028809,4274810.10799408,,0.938926658028491,10.161934892308864
2014-04-02,15.260000228881836,14.65999984741211,15.260000228881836,14.699999809265137,483300,14.699999809265137,7375158.110618591,,0.9068476643743967,9.652631835140454
2014-04-03,14.84000015258789,14.5,14.710000038146973,14.699999809265137,449000,14.699999809265137,6604790.017127991,,0.9068476643743967,9.652631835140454
2014-04-04,14.850000381469727,13.859999656677246,14.529999732971191,14.15999984741211,365800,14.15999984741211,5315073.902320862,,0.8735348949510914,9.103152858934877
2014-04-07,14.279999732971191,13.6899995803833,14.100000381469727,13.819999694824219,388500,13.819999694824219,5477850.148200989,,0.8525601773822562,8.764839330942962
2014-04-08,13.930000305175781,13.539999961853027,13.680000305175781,13.760000228881836,242900,13.760000228881836,3322872.0741271973,,0.8488587912421511,8.703368672465714
2014-04-09,14.119999885559082,13.510000228881836,13.609999656677246,13.869999885559082,308900,13.869999885559082,4204128.893947601,,0.8556447050539916,9.950278104632517
2014-04-10,14.119999885559082,12.920000076293945,14.0,13.329999923706055,613700,13.329999923706055,8591800.0,,0.8223319356306864,9.280201225340463
2014-04-11,13.630000114440918,13.149999618530273,13.170000076293945,13.5600004196167,607100,13.5600004196167,7995507.046318054,,0.836520739387681,11.998512300867787
2014-04-14,14.119999885559082,13.710000038146973,13.850000381469727,14.119999885559082,540800,14.119999885559082,7490080.206298828,,0.8710672845801973,18.40888757475821
2014-04-15,14.600000381469727,13.729999542236328,14.079999923706055,14.470000267028809,550900,14.470000267028809,7756671.9579696655,,0.8926589194498741,22.222302910069246
2014-04-16,15.399999618530273,14.800000190734863,15.399999618530273,15.020000457763672,546800,15.020000457763672,8420719.791412354,,0.926588606174021,27.92323108918349
2014-04-17,15.25,14.300000190734863,14.920000076293945,14.739999771118164,364200,14.739999771118164,5433864.027786255,,0.9093152747452908,26.844467635412713
2014-04-21,15.119999885559082,14.260000228881836,14.510000228881836,14.270000457763672,253400,14.270000457763672,3676834.057998657,,0.8803208675954041,25.09211828789053
2014-04-22,14.569999694824219,13.920000076293945,14.279999732971191,14.25,95200,14.25,1359455.9745788574,,0.8790870329937212,25.017278361433213
2014-04-23,14.420000076293945,13.380000114440918,14.300000190734863,13.539999961853027,247900,13.539999961853027,3544970.0472831726,,0.8352869047859983,22.45666289042991
2014-04-24,13.729999542236328,12.600000381469727,13.729999542236328,12.84000015258789,311800,12.84000015258789,4281013.857269287,,0.7921036938791169,20.255411662320356
2014-04-25,13.0600004196167,12.380000114440918,12.930000305175781,12.75,426400,12.75,5513352.130126953,,0.7865515558364874,19.98417978665779
2014-04-28,13.3100004196167,12.8100004196167,12.850000381469727,12.869999885559082,548600,12.869999885559082,7049510.209274292,,0.7939543869491694,21.493657370850883
2014-04-29,13.25,12.850000381469727,12.970000267028809,13.079999923706055,270400,13.079999923706055,3507088.07220459,,0.806909356104481,24.188953715529706
2014-04-30,13.180000305175781,12.869999885559082,13.140000343322754,13.09000015258789,316300,13.09000015258789,4156182.108592987,,0.8075262734053225,24.32219706516922
2014-05-01,13.449999809265137,12.960000038146973,13.119999885559082,13.039999961853027,522600,13.039999961853027,6856511.940193176,,0.804441745733587,24.094177787036784
2014-05-02,13.270000457763672,11.0600004196167,13.1899995803833,12.399999618530273,1524200,12.399999618530273,20104197.360420227,,0.7649599209668106,21.33682807565593
2014-05-05,12.8100004196167,11.920000076293945,12.270000457763672,12.270000457763672,154000,12.270000457763672,1889580.0704956055,,0.7569402313857589,20.81573357986231
2014-05-06,12.399999618530273,11.640000343322754,12.289999961853027,11.65999984741211,105000,11.65999984741211,1290449.9959945679,,0.7193090996890352,18.52901197836995
2014-05-07,11.729999542236328,10.199999809265137,11.649999618530273,11.520000457763672,347500,11.520000457763672,4048374.86743927,,0.7106724928071421,18.039210978181956
2014-05-08,11.75,11.25,11.460000038146973,11.5600004196167,234400,11.5600004196167,2686224.0089416504,,0.7131401031780361,18.700472942644865
2014-05-09,12.119999885559082,11.390000343322754,11.5,12.119999885559082,281300,12.119999885559082,3234950.0,,0.7476866483705525,27.51733930907571
2014-05-12,12.289999961853027,11.850000381469727,11.970000267028809,12.199999809265137,248100,12.199999809265137,2969757.0662498474,,0.7526218691123406,28.70682935554187
2014-05-13,12.84000015258789,11.220000267028809,12.229999542236328,11.850000381469727,813100,11.850000381469727,9944212.627792358,,0.7310302930751359,26.646532355010734
2014-05-14,12.460000038146973,11.430000305175781,11.779999732971191,12.029999732971191,334000,12.029999732971191,3934519.910812378,,0.742134510327923,29.450834306793823
2014-05-15,12.279999732971191,11.520000457763672,11.920000076293945,12.239999771118164,216400,12.239999771118164,2579488.0165100098,,0.7550894794832346,32.684195930221236
2014-05-16,12.239999771118164,11.760000228881836,12.199999809265137,11.829999923706055,189100,11.829999923706055,2307019.9639320374,,0.7297964584734529,29.811466385452064
2014-05-19,11.800000190734863,11.25,11.739999771118164,11.25,363300,11.25,4265141.916847229,,0.6940160786792535,26.291051731560245
2014-05-20,11.569999694824219,10.789999961853027,11.300000190734863,10.800000190734863,319600,10.800000190734863,3611480.0609588623,,0.6662554472985778,23.929917096442836
2014-05-21,10.989999771118164,10.470000267028809,10.819999694824219,10.649999618530273,179400,10.649999618530273,1941107.9452514648,,0.6570018642833713,23.182541175818614
2014-05-22,10.800000190734863,10.470000267028809,10.65999984741211,10.630000114440918,262700,10.630000114440918,2800381.959915161,,0.6557680885141602,23.07904442278526
2014-05-23,10.75,10.550000190734863,10.649999618530273,10.640000343322754,126300,10.640000343322754,1345094.9518203735,,0.6563850058150018,23.26352172785107
2014-05-27,11.1899995803833,10.380000114440918,10.670000076293945,11.010000228881836,703700,11.010000228881836,7508479.053688049,,0.6792104164538895,29.956823996751552
2014-05-28,11.130000114440918,10.710000038146973,11.050000190734863,10.989999771118164,336100,10.989999771118164,3713905.0641059875,,0.6779765818522064,29.80548259168249
2014-05-29,12.09000015258789,10.989999771118164,11.199999809265137,11.430000305175781,534500,11.430000305175781,5986399.898052216,,0.7051203547645126,37.30900382761297
2014-05-30,11.550000190734863,11.239999771118164,11.4399995803833,11.4399995803833,318100,11.4399995803833,3639063.866519928,,0.7057372132328821,37.47258465540344
2014-06-02,11.600000381469727,10.9399995803833,11.5,11.140000343322754,320800,11.140000343322754,3689200.0,13.108599967956543,0.6872301648674128,34.55901813585538
2014-06-03,11.270000457763672,10.84000015258789,11.109999656677246,11.0,303400,11.0,3370773.8958358765,13.055799961090088,0.6785934991530478,33.25938972025244
