Date,High,Low,Open,Close,Volume,Adj Close
2012-04-26,8.300000190734863,7.949999809265137,7.949999809265137,8.300000190734863,1100.0,7.357535362243652
2012-04-27,8.449999809265137,7.949999809265137,8.300000190734863,7.949999809265137,2600.0,7.04727840423584
2012-04-30,8.449999809265137,8.449999809265137,8.449999809265137,8.449999809265137,160.0,7.490501880645752
2012-05-01,8.0,7.800000190734863,7.949999809265137,7.800000190734863,320.0,6.914310455322266
2012-05-02,7.800000190734863,7.800000190734863,7.800000190734863,7.800000190734863,0.0,6.914310455322266
2012-05-03,7.800000190734863,7.800000190734863,7.800000190734863,7.800000190734863,160.0,6.914310455322266
2012-05-04,7.550000190734863,7.550000190734863,7.550000190734863,7.550000190734863,200.0,6.6926984786987305
2012-05-07,7.449999809265137,7.449999809265137,7.449999809265137,7.449999809265137,320.0,6.604053020477295
2012-05-08,7.5,7.300000190734863,7.300000190734863,7.5,920.0,6.648375034332275
2012-05-09,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,460.0,6.471085071563721
2012-05-10,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,0.0,6.471085071563721
2012-05-11,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,0.0,6.471085071563721
2012-05-14,7.199999809265137,6.699999809265137,7.199999809265137,6.699999809265137,2160.0,5.939214706420898
2012-05-15,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,0.0,5.939214706420898
2012-05-16,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,120.0,5.673280715942383
2012-05-17,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,0.0,5.673280715942383
2012-05-18,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,140.0,5.673280715942383
2012-05-21,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,200.0,6.116504669189453
2012-05-22,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0,6.116504669189453
2012-05-23,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,120.0,6.116504669189453
2012-05-24,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,80.0,5.628958225250244
2012-05-25,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,0.0,5.628958225250244
2012-05-29,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,0.0,5.628958225250244
2012-05-30,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,0.0,5.628958225250244
2012-05-31,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,20.0,5.806248664855957
2012-06-01,6.25,5.949999809265137,6.25,5.949999809265137,760.0,5.274377822875977
2012-06-04,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,0.0,5.274377822875977
2012-06-05,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,0.0,5.274377822875977
2012-06-06,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,0.0,5.274377822875977
2012-06-07,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,0.0,5.274377822875977
2012-06-08,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,1000.0,5.363023281097412
2012-06-11,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,20.0,5.806248664855957
2012-06-12,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,0.0,5.806248664855957
2012-06-13,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,80.0,5.363023281097412
2012-06-14,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0.0,5.363023281097412
2012-06-15,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0.0,5.363023281097412
2012-06-18,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0.0,5.363023281097412
2012-06-19,6.75,6.75,6.75,6.75,380.0,5.9835381507873535
2012-06-20,6.75,6.75,6.75,6.75,0.0,5.9835381507873535
2012-06-21,6.75,6.75,6.75,6.75,0.0,5.9835381507873535
2012-06-22,6.75,6.75,6.75,6.75,0.0,5.9835381507873535
2012-06-25,6.75,6.75,6.75,6.75,0.0,5.9835381507873535
2012-06-26,6.75,6.5,6.5,6.75,1120.0,5.9835381507873535
2012-06-27,6.449999809265137,6.050000190734863,6.449999809265137,6.050000190734863,1120.0,5.363023281097412
2012-06-28,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,360.0,5.894893646240234
2012-06-29,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,20.0,6.116504669189453
2012-07-02,6.75,6.75,6.75,6.75,180.0,5.9835381507873535
2012-07-03,6.75,6.75,6.75,6.75,0.0,5.9835381507873535
2012-07-05,6.75,6.75,6.75,6.75,0.0,5.9835381507873535
2012-07-06,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,40.0,5.495989799499512
2012-07-09,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0.0,5.495989799499512
2012-07-10,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0.0,5.495989799499512
2012-07-11,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0.0,5.495989799499512
2012-07-12,6.099999904632568,6.0,6.0,6.0,700.0,5.318700313568115
2012-07-13,6.150000095367432,6.099999904632568,6.099999904632568,6.150000095367432,800.0,5.451667785644531
2012-07-16,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,0.0,5.451667785644531
2012-07-17,5.949999809265137,5.75,5.949999809265137,5.75,560.0,5.097087383270264
2012-07-18,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,400.0,5.185733318328857
2012-07-19,6.099999904632568,5.900000095367432,5.900000095367432,6.099999904632568,240.0,5.407345771789551
2012-07-20,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,0.0,5.407345771789551
2012-07-23,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,2000.0,5.230055809020996
2012-07-24,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,0.0,5.230055809020996
2012-07-25,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,100.0,5.230055809020996
2012-07-26,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,0.0,5.230055809020996
2012-07-27,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,0.0,5.230055809020996
2012-07-30,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,0.0,5.230055809020996
2012-07-31,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,200.0,5.1414103507995605
2012-08-01,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-08-02,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-08-03,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-08-06,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-08-07,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-08-08,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-08-09,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-08-10,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-08-13,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-08-14,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,600.0,5.451667785644531
2012-08-15,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,400.0,5.274377822875977
2012-08-16,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,0.0,5.274377822875977
2012-08-17,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,80.0,5.1414103507995605
2012-08-20,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-08-21,6.349999904632568,5.900000095367432,6.349999904632568,5.900000095367432,160.0,5.230055809020996
2012-08-22,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,0.0,5.230055809020996
2012-08-23,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,0.0,5.230055809020996
2012-08-24,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,0.0,5.230055809020996
2012-08-27,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,20.0,5.628958225250244
2012-08-28,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,0.0,5.628958225250244
2012-08-29,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,0.0,5.628958225250244
2012-08-30,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,0.0,5.628958225250244
2012-08-31,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,0.0,5.628958225250244
2012-09-04,6.150000095367432,6.150000095367432,6.150000095367432,6.150000095367432,200.0,5.451667785644531
2012-09-05,5.849999904632568,5.599999904632568,5.849999904632568,5.599999904632568,1740.0,4.964120388031006
2012-09-06,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0.0,4.964120388031006
2012-09-07,5.849999904632568,5.699999809265137,5.699999809265137,5.849999904632568,1400.0,5.185733318328857
2012-09-10,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0.0,5.185733318328857
2012-09-11,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0.0,5.185733318328857
2012-09-12,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0.0,5.185733318328857
2012-09-13,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,200.0,5.185733318328857
2012-09-14,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0.0,5.185733318328857
2012-09-17,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0.0,5.185733318328857
2012-09-18,6.449999809265137,6.199999809265137,6.199999809265137,6.449999809265137,260.0,5.717602729797363
2012-09-19,6.650000095367432,6.349999904632568,6.650000095367432,6.349999904632568,160.0,5.628958225250244
2012-09-20,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,40.0,5.894893646240234
2012-09-21,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,0.0,5.894893646240234
2012-09-24,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,40.0,5.1414103507995605
2012-09-25,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-09-26,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-09-27,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-09-28,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0.0,5.1414103507995605
2012-10-01,5.75,5.75,5.75,5.75,200.0,5.097087383270264
2012-10-02,5.599999904632568,5.550000190734863,5.550000190734863,5.599999904632568,200.0,4.964120388031006
2012-10-03,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,380.0,4.964120388031006
2012-10-04,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0.0,4.964120388031006
2012-10-05,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0.0,4.964120388031006
2012-10-08,6.0,5.650000095367432,6.0,5.650000095367432,600.0,5.0084428787231445
2012-10-09,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,3400.0,5.363023281097412
2012-10-10,5.599999904632568,5.5,5.599999904632568,5.5,340.0,4.8754754066467285
2012-10-11,5.75,5.650000095367432,5.75,5.650000095367432,600.0,5.0084428787231445
2012-10-12,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0.0,5.0084428787231445
2012-10-15,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0.0,5.0084428787231445
2012-10-16,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0.0,5.0084428787231445
2012-10-17,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0.0,5.0084428787231445
2012-10-18,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0.0,5.0084428787231445
2012-10-19,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0.0,5.0084428787231445
2012-10-22,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0.0,5.0084428787231445
2012-10-23,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0.0,5.0084428787231445
2012-10-24,6.0,6.0,6.0,6.0,1000.0,5.318700313568115
2012-10-25,6.349999904632568,6.050000190734863,6.050000190734863,6.300000190734863,560.0,5.584634780883789
2012-10-26,6.25,6.25,6.25,6.25,3200.0,5.540313243865967
2012-10-31,6.25,6.25,6.25,6.25,100.0,5.540313243865967
2012-11-01,6.550000190734863,6.349999904632568,6.550000190734863,6.349999904632568,4180.0,5.628958225250244
2012-11-02,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,200.0,5.939214706420898
2012-11-05,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,0.0,5.939214706420898
2012-11-06,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,0.0,5.939214706420898
2012-11-07,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,0.0,5.939214706420898
2012-11-08,6.5,6.5,6.5,6.5,100.0,5.761924743652344
2012-11-09,6.5,6.5,6.5,6.5,400.0,5.761924743652344
2012-11-12,6.900000095367432,6.800000190734863,6.800000190734863,6.900000095367432,260.0,6.116504669189453
2012-11-13,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0,6.116504669189453
2012-11-14,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0,6.116504669189453
2012-11-15,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0,6.116504669189453
2012-11-16,7.400000095367432,7.300000190734863,7.300000190734863,7.300000190734863,700.0,6.471085071563721
2012-11-19,7.599999904632568,7.25,7.599999904632568,7.25,300.0,6.426762580871582
2012-11-20,7.25,7.25,7.25,7.25,0.0,6.426762580871582
2012-11-21,7.25,7.25,7.25,7.25,0.0,6.426762580871582
2012-11-23,7.25,7.25,7.25,7.25,0.0,6.426762580871582
2012-11-26,7.25,7.25,7.25,7.25,0.0,6.426762580871582
2012-11-27,7.800000190734863,7.800000190734863,7.800000190734863,7.800000190734863,2000.0,6.914310455322266
2012-11-28,7.800000190734863,7.599999904632568,7.800000190734863,7.599999904632568,140.0,6.737020969390869
2012-11-29,8.0,7.800000190734863,7.800000190734863,8.0,740.0,7.091599941253662
2012-11-30,8.0,8.0,8.0,8.0,0.0,7.091599941253662
2012-12-03,8.050000190734863,7.699999809265137,8.050000190734863,7.699999809265137,4620.0,6.825664520263672
2012-12-04,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,6.825664520263672
2012-12-05,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,0.0,6.825664520263672
2012-12-06,7.849999904632568,7.849999904632568,7.849999904632568,7.849999904632568,20.0,6.958632946014404
2012-12-07,8.149999618530273,8.149999618530273,8.149999618530273,8.149999618530273,60.0,7.224567890167236
2012-12-10,8.199999809265137,8.199999809265137,8.199999809265137,8.199999809265137,140.0,7.268890380859375
2012-12-11,8.199999809265137,8.199999809265137,8.199999809265137,8.199999809265137,0.0,7.268890380859375
2012-12-12,8.199999809265137,8.199999809265137,8.199999809265137,8.199999809265137,0.0,7.268890380859375
2012-12-13,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,1000.0,7.357535362243652
2012-12-14,8.699999809265137,8.449999809265137,8.449999809265137,8.699999809265137,440.0,7.71211576461792
2012-12-17,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,60.0,7.889404773712158
2012-12-18,8.850000381469727,8.449999809265137,8.850000381469727,8.449999809265137,900.0,7.490501880645752
2012-12-19,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,2040.0,7.71211576461792
2012-12-20,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,0.0,7.71211576461792
2012-12-21,8.850000381469727,8.550000190734863,8.850000381469727,8.550000190734863,4680.0,7.579147815704346
2012-12-24,8.800000190734863,8.5,8.800000190734863,8.5,2600.0,7.534825325012207
2012-12-26,8.5,8.5,8.5,8.5,0.0,7.534825325012207
2012-12-27,8.5,8.5,8.5,8.5,0.0,7.534825325012207
2012-12-28,10.0,9.850000381469727,9.949999809265137,10.0,3800.0,8.864500999450684
2012-12-31,10.25,10.25,10.25,10.25,100.0,9.086113929748535
2013-01-02,10.449999809265137,10.350000381469727,10.350000381469727,10.449999809265137,12420.0,9.263402938842773
2013-01-03,10.5,10.050000190734863,10.5,10.100000381469727,1240.0,8.953145027160645
2013-01-04,10.75,10.350000381469727,10.5,10.75,3800.0,9.529337882995605
2013-01-07,10.25,10.0,10.25,10.25,8900.0,9.086113929748535
2013-01-08,10.0,9.75,10.0,9.75,1660.0,8.642888069152832
2013-01-09,10.0,9.850000381469727,9.850000381469727,10.0,240.0,8.864500999450684
2013-01-10,11.300000190734863,11.100000381469727,11.300000190734863,11.300000190734863,4180.0,10.016885757446289
2013-01-11,11.5,11.399999618530273,11.5,11.399999618530273,800.0,10.10552978515625
2013-01-14,11.649999618530273,11.550000190734863,11.649999618530273,11.649999618530273,1360.0,10.327142715454102
2013-01-15,11.899999618530273,11.5,11.5,11.550000190734863,8320.0,10.238497734069824
2013-01-16,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,40.0,9.928240776062012
2013-01-17,11.5,11.25,11.300000190734863,11.5,6640.0,10.194174766540527
2013-01-18,12.5,11.600000381469727,11.600000381469727,12.350000381469727,6360.0,10.947659492492676
2013-01-22,12.25,12.050000190734863,12.25,12.050000190734863,7960.0,10.681722640991211
2013-01-23,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,0.0,10.681722640991211
2013-01-24,13.0,12.600000381469727,12.600000381469727,13.0,1500.0,11.523849487304688
2013-01-25,13.100000381469727,12.949999809265137,13.050000190734863,13.0,4040.0,11.523849487304688
2013-01-28,13.0,12.75,13.0,12.75,2420.0,11.302239418029785
2013-01-29,12.75,12.75,12.75,12.75,0.0,11.302239418029785
2013-01-30,13.75,13.5,13.5,13.75,2980.0,12.188688278198242
2013-01-31,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,6800.0,12.055720329284668
2013-02-01,14.199999809265137,13.699999809265137,13.75,14.199999809265137,1180.0,12.587590217590332
2013-02-04,15.100000381469727,14.800000190734863,14.899999618530273,14.949999809265137,3240.0,13.252429008483887
2013-02-05,15.050000190734863,14.800000190734863,15.0,14.800000190734863,5000.0,13.119461059570312
2013-02-06,16.149999618530273,15.199999809265137,15.25,16.149999618530273,8780.0,14.316167831420898
2013-02-07,17.0,16.700000762939453,16.899999618530273,16.899999618530273,7540.0,14.981003761291504
2013-02-08,16.649999618530273,16.25,16.600000381469727,16.450000762939453,6700.0,14.582104682922363
2013-02-11,17.0,16.450000762939453,16.450000762939453,17.0,4740.0,15.069650650024414
2013-02-12,15.800000190734863,15.399999618530273,15.800000190734863,15.649999618530273,6520.0,13.872943878173828
2013-02-13,15.399999618530273,14.850000381469727,14.850000381469727,15.350000381469727,2040.0,13.607008934020996
2013-02-14,14.899999618530273,14.5,14.899999618530273,14.5,2220.0,12.853525161743164
2013-02-15,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,600.0,13.20810604095459
2013-02-19,14.75,14.649999618530273,14.699999809265137,14.649999618530273,1180.0,12.986493110656738
2013-02-20,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,0.0,12.986493110656738
2013-02-21,14.699999809265137,14.25,14.699999809265137,14.25,3180.0,12.631915092468262
2013-02-22,14.649999618530273,14.5,14.5,14.649999618530273,1500.0,12.986493110656738
2013-02-25,15.0,14.600000381469727,15.0,14.600000381469727,6260.0,12.942170143127441
2013-02-26,15.0,15.0,15.0,15.0,660.0,13.29675006866455
2013-02-27,14.949999809265137,14.449999809265137,14.949999809265137,14.850000381469727,2760.0,13.163783073425293
2013-02-28,15.0,14.800000190734863,14.949999809265137,14.850000381469727,720.0,13.163783073425293
2013-03-01,14.899999618530273,14.850000381469727,14.850000381469727,14.899999618530273,480.0,13.20810604095459
2013-03-04,15.149999618530273,14.75,15.149999618530273,15.149999618530273,580.0,13.429718017578125
2013-03-05,15.0,14.949999809265137,15.0,14.949999809265137,180.0,13.252429008483887
2013-03-06,15.300000190734863,15.0,15.0,15.300000190734863,3040.0,13.562686920166016
