Date,High,Low,Open,Close,Volume,Adj Close,Market Cap,MA50,Cumulative Returns,RSI
2011-01-03,11.795000076293945,11.601428985595703,11.630000114440918,11.770357131958008,445138400.0,10.138555526733398,5176959642.942047,,,
2011-01-04,11.875,11.719642639160156,11.872857093811035,11.831786155700684,309080800.0,10.19146728515625,3669672168.84079,,1.0052189600582202,100.0
2011-01-05,11.940713882446289,11.76785659790039,11.76964282989502,11.928570747375488,255519600.0,10.274835586547852,3007374428.0376434,,1.0134417005060885,100.0
2011-01-06,11.973214149475098,11.889286041259766,11.954285621643066,11.918929100036621,300428800.0,10.266529083251953,3591411684.1674805,,1.0126225539644182,98.85361662733753
2011-01-07,12.012499809265137,11.853570938110352,11.928214073181152,12.00428581237793,311931200.0,10.340051651000977,3720782129.7042847,,1.0198743910484056,98.96656598152028
2011-01-10,12.258213996887207,12.041786193847656,12.10107135772705,12.23035717010498,448560000.0,10.534782409667969,5428056568.222046,,1.0390812303305577,99.19327627936492
2011-01-11,12.319999694824219,12.123929023742676,12.317143440246582,12.20142936706543,444108000.0,10.509865760803223,5470141938.961029,,1.0366235476353565,96.28261958523022
2011-01-12,12.301071166992188,12.214285850524902,12.258929252624512,12.300713539123535,302590400.0,10.595386505126953,3709434306.123352,,1.0450586504062434,96.64634706658848
2011-01-13,12.380000114440918,12.280357360839844,12.327142715454102,12.34571361541748,296780400.0,10.63414478302002,3658454345.9495544,,1.048881820407752,96.79921403663865
2011-01-14,12.445713996887207,12.30142879486084,12.353214263916016,12.445713996887207,308840000.0,10.720285415649414,3815166693.2678223,,1.057377771749637,97.11403241697464
2011-01-18,12.312856674194336,11.64285659790039,11.768570899963379,12.166070938110352,1880998000.0,10.47940731048584,22136658325.689316,,1.0336195241755182,74.9218895813609
2011-01-19,12.449999809265137,12.031429290771484,12.441070556640625,12.101428985595703,1135612800.0,10.423728942871094,14128238969.824219,,1.0281275962934715,70.88922074388317
2011-01-20,12.08214282989502,11.789999961853027,12.01535701751709,11.881428718566895,764789200.0,10.23422908782959,9189215281.141281,,1.009436551955362,59.208686895981444
